tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
149845414,"2545.01","TOI-2545.01","2545","149845414.01",1,"CP",8.9059400,0.006,-0.006,1,0,"09h02m10.99s",135.5458030,,,,"-03d25m14.95s",-3.4208190,,,,-14.6390000,0.069,-0.069,1,0,-11.5970000,0.061,-0.061,1,0,2458522.5139730,0.002660,-0.002660,1,0,7.9940367,0.0000526,-0.0000526,1,0,4.2710470,0.7690108,-0.7690108,1,0,404.6194381,39.2470660,-39.2470660,1,0,2.5576021,2.0756540,-2.0756540,1,0,258.8217348,,,,,1022.9865778,,,,,107.1180000,0.4720000,-0.4720000,1,0,5846.2900000,115.1110000,-115.1110000,1,0,4.2652500,0.0717198,-0.0717198,1,0,1.2532400,0.0554799,-0.0554799,1,0,,"2021-03-11 23:41:58","2022-04-19 12:02:07","2025-09-28 22:48:44"
350293646,"2548.02","TOI-2548.02","2548","350293646.02",2,"CP",10.0471000,0.006,-0.006,1,0,"08h44m25.68s",131.1069960,,,,"+01d51m35.61s",1.8598930,,,,-23.4800000,0.073,-0.073,1,0,-31.6530000,0.056,-0.056,1,0,2459985.3315640,0.002340,-0.002340,1,0,1.4468993,0.0000058,-0.0000058,1,0,0.7790000,0.3010000,-0.3010000,1,0,549.0000000,1853.4300000,-1853.4300000,1,0,4.9871100,1.5925300,-1.5925300,1,0,1452.1800000,,,,,1719.0000000,,,,,100.5880000,0.4865000,-0.4865000,1,0,5238.0000000,104.5240000,-104.5240000,1,0,4.5443800,0.0758968,-0.0758968,1,0,0.8400000,0.0400000,-0.0400000,1,0,,"2023-03-23 19:51:58","2023-05-17 12:03:01","2025-09-28 22:48:44"
258920431,"2567.01","TOI-2567.01","2567","258920431.01",1,"CP",11.7489000,0.008,-0.008,1,0,"19h13m51.76s",288.4656680,,,,"+66d20m52.58s",66.3479380,,,,-17.0740000,0.042,-0.042,1,0,9.0360000,0.042,-0.042,1,0,2459390.7528600,0.000744,-0.000744,1,0,5.9839451,0.0000082,-0.0000082,1,0,5.3886513,0.0698824,-0.0698824,1,0,3826.4375501,43.2062950,-43.2062950,1,0,10.7016592,0.6056152,-0.6056152,1,0,632.2914999,,,,,1278.9368045,,,,,504.7750000,5.1670000,-5.1670000,1,0,5609.0000000,130.3000000,-130.3000000,1,0,3.9600000,0.0800000,-0.0800000,1,0,1.7176100,0.0898895,-0.0898895,1,0,,"2021-03-18 22:24:54","2024-11-14 10:08:02","2025-09-28 22:48:44"
200723869,"257.01","TOI-257.01","257","200723869.01",1,"CP",7.0286000,0.006,-0.006,1,0,"03h10m04.14s",47.5172610,,,,"-50d49m56.15s",-50.8322630,,,,97.9120000,0.052,-0.052,1,0,27.9110000,0.082,-0.082,1,0,2459121.2700860,0.001132,-0.001132,1,0,18.3877081,0.0000293,-0.0000293,1,0,6.4051530,0.0770067,-0.0770067,1,0,1191.0283192,25.1776160,-25.1776160,1,0,6.3790962,0.2959154,-0.2959154,1,0,211.2844875,,,,,972.3814218,,,,,76.9028000,0.1948000,-0.1948000,1,0,6382.7000000,111.3000000,-111.3000000,1,0,4.0500000,0.0800000,-0.0800000,1,0,1.7655700,0.0723870,-0.0723870,1,0,,"2019-01-16 19:24:30","2024-09-09 10:08:01","2025-09-28 22:48:44"
239816546,"2570.01","TOI-2570.01","2570","239816546.01",1,"CP",11.9775000,0.006,-0.006,1,0,"05h48m45.13s",87.1880400,,,,"+32d05m02.55s",32.0840430,,,,-6.3930000,0.073,-0.073,1,0,-15.8610000,0.060,-0.060,1,0,2459500.7410020,0.000196,-0.000196,1,0,2.9887654,0.0000015,-0.0000015,1,0,2.9847247,0.0286901,-0.0286901,1,0,15493.9490407,99.2232800,-99.2232800,1,0,14.0699828,0.7781713,-0.7781713,1,0,690.1555373,,,,,1307.2435081,,,,,361.8570000,6.2435000,-6.2435000,1,0,5639.0000000,144.5000000,-144.5000000,1,0,4.3400000,0.0800000,-0.0800000,1,0,1.1214100,0.0612060,-0.0612060,1,0,,"2021-03-18 22:24:55","2024-11-15 16:02:02","2025-09-28 22:48:44"
102713734,"2580.01","TOI-2580.01","2580","102713734.01",1,"CP",10.8064000,0.006,-0.006,1,0,"04h08m47.81s",62.1992070,,,,"+67d06m59.49s",67.1165260,,,,10.7670000,0.032,-0.032,1,0,-5.1740000,0.047,-0.047,1,0,2458839.4532570,0.000668,-0.000668,1,0,3.3978620,0.0001937,-0.0001937,1,0,4.5020000,0.1260000,-0.1260000,1,0,9960.0000000,0.9286300,-0.9286300,1,0,18.3834000,0.8650940,-0.8650940,1,0,2031.4700000,,,,,1870.0000000,,,,,379.2530000,4.5180000,-4.5180000,1,0,6590.0000000,230.5000000,-230.5000000,1,0,4.0500000,0.1000000,-0.1000000,1,0,1.8300000,0.0800000,-0.0800000,1,0,,"2021-03-18 22:24:56","2025-08-27 12:03:56","2025-09-28 22:48:44"
7548817,"2583.01","TOI-2583.01","2583","7548817.01",1,"CP",12.0453000,0.007,-0.007,1,0,"18h09m04.09s",272.2670290,,,,"+45d20m12.84s",45.3369000,,,,7.6820000,0.035,-0.035,1,0,5.0140000,0.039,-0.039,1,0,2459735.8960930,0.001151,-0.001151,1,0,4.5207400,0.0000088,-0.0000088,1,0,4.1750000,0.1370000,-0.1370000,1,0,8520.0000000,1.1898500,-1.1898500,1,0,13.7321000,0.6815700,-0.6815700,1,0,713.8590000,,,,,1440.0000000,,,,,566.1890000,6.3990000,-6.3990000,1,0,6050.0000000,127.6000000,-127.6000000,1,0,4.1400000,0.0800000,-0.0800000,1,0,1.4900000,0.0700000,-0.0700000,1,0,,"2021-03-18 22:24:57","2023-12-03 12:03:15","2025-09-28 22:48:44"
68007716,"2587.01","TOI-2587.01","2587","68007716.01",1,"CP",10.9657000,0.006,-0.006,1,0,"07h43m43.61s",115.9317100,,,,"-01d04m24s",-1.0733330,,,,22.0110000,0.076,-0.076,1,0,-25.3350000,0.047,-0.047,1,0,2459244.7522320,0.001201,-0.001201,1,0,5.4566563,0.0000166,-0.0000166,1,0,3.7830000,0.2630000,-0.2630000,1,0,4160.0000000,1.2468600,-1.2468600,1,0,10.9408000,0.6525220,-0.6525220,1,0,381.0780000,,,,,1230.0000000,,,,,373.6750000,5.8625000,-5.8625000,1,0,5674.8000000,171.9000000,-171.9000000,1,0,4.0400000,0.0100000,-0.0100000,1,0,1.7200000,0.1000000,-0.1000000,1,0,,"2021-03-24 23:38:13","2023-12-03 12:03:15","2025-09-28 22:48:44"
157698565,"2589.01","TOI-2589.01","2589","157698565.01",1,"CP",10.7211000,0.006,-0.006,1,0,"07h09m57.16s",107.4881500,,,,"-37d13m51.41s",-37.2309480,,,,-18.9830000,0.035,-0.035,1,0,8.3220000,0.038,-0.038,1,0,2459973.6400120,0.003220,-0.003220,1,0,61.6277000,0.0001314,-0.0001314,1,0,6.4010000,0.2770000,-0.2770000,1,0,8878.0000000,1.6171900,-1.6171900,1,0,11.7392000,0.5668580,-0.5668580,1,0,21.7464000,,,,,601.0000000,,,,,200.2730000,0.8290000,-0.8290000,1,0,5581.0000000,229.7000000,-229.7000000,1,0,4.1600000,0.3700000,-0.3700000,1,0,1.0700000,0.0500000,-0.0500000,1,0,,"2021-03-29 18:41:38","2023-07-12 10:10:02","2025-09-28 22:48:44"
37749396,"260.01","TOI-260.01","260","37749396.01",1,"CP",8.4991000,0.006,-0.006,1,0,"00h19m05.52s",4.7730180,,,,"-09d57m58.14s",-9.9661500,,,,-36.5930000,0.126,-0.126,1,0,-301.4350000,0.062,-0.062,1,0,2458392.2940180,0.001904,-0.001904,1,0,13.4758478,0.0000219,-0.0000219,1,0,2.0643913,0.1925059,-0.1925059,1,0,708.9461601,50.8105620,-50.8105620,1,0,1.9840882,0.2365942,-0.2365942,1,0,10.1837519,,,,,455.6136246,,,,,20.1852000,0.0231500,-0.0231500,1,0,4111.0000000,171.0000000,-171.0000000,1,0,4.6461000,0.4394090,-0.4394090,1,0,0.6181730,0.0598643,-0.0598643,1,0,,"2018-11-30 22:06:23","2024-11-18 16:02:01","2025-09-28 22:48:44"
63898957,"261.01","TOI-261.01","261","63898957.01",1,"CP",9.0397100,0.006,-0.006,1,0,"01h00m52.35s",15.2181410,,,,"-24d25m26.37s",-24.4239930,,,,108.3600000,0.088,-0.088,1,0,-11.1980000,0.061,-0.061,1,0,2458383.9156240,0.001762,-0.001762,1,0,3.3639254,0.0000156,-0.0000156,1,0,3.3430495,0.1936962,-0.1936962,1,0,422.0610761,29.0825200,-29.0825200,1,0,3.0449863,0.2114907,-0.2114907,1,0,874.7955667,,,,,1387.0636575,,,,,114.4950000,0.5545000,-0.5545000,1,0,5890.3000000,57.0000000,-57.0000000,1,0,3.9200000,0.0800000,-0.0800000,1,0,1.2801800,0.0545025,-0.0545025,1,0,,"2018-11-30 22:06:23","2021-10-29 12:59:15","2025-09-28 22:48:44"
63898957,"261.02","TOI-261.02","261","63898957.02",2,"CP",9.0397100,0.006,-0.006,1,0,"01h00m52.35s",15.2181410,,,,"-24d25m26.37s",-24.4239930,,,,108.3600000,0.088,-0.088,1,0,-11.1980000,0.061,-0.061,1,0,2458389.7271850,0.003037,-0.003037,1,0,13.0393586,0.0043165,-0.0043165,1,0,4.9218325,0.5314454,-0.5314454,1,0,625.5995687,58.0316600,-58.0316600,1,0,3.3482223,1.2696187,-1.2696187,1,0,243.5260946,,,,,1007.5256829,,,,,114.4950000,0.5545000,-0.5545000,1,0,5890.3000000,57.0000000,-57.0000000,1,0,3.9200000,0.0800000,-0.0800000,1,0,1.3138300,0.1362090,-0.1362090,1,0,,"2018-11-30 22:06:23","2022-01-22 12:02:01","2025-09-28 22:48:44"
70513361,"262.01","TOI-262.01","262","70513361.01",1,"CP",8.1345000,0.006,-0.006,1,0,"02h10m08.32s",32.5346870,,,,"-31d04m14.26s",-31.0706270,,,,240.0410000,0.147,-0.147,1,0,-175.8540000,0.133,-0.133,1,0,2459136.5762580,0.003110,-0.003110,1,0,11.1452784,0.0000370,-0.0000370,1,0,1.3947705,0.3350079,-0.3350079,1,0,566.2736451,47.2338500,-47.2338500,1,0,2.0671456,2.1233275,-2.1233275,1,0,56.9132658,,,,,700.5241733,,,,,43.9320000,0.1171000,-0.1171000,1,0,5302.5800000,20.9902000,-20.9902000,1,0,4.5351500,0.0370740,-0.0370740,1,0,0.8486750,0.0516382,-0.0516382,1,0,,"2018-11-30 22:06:23","2021-12-01 16:02:01","2025-09-28 22:48:44"
120916706,"263.01","TOI-263.01","263","120916706.01",1,"CP",15.6198000,0.010,-0.010,1,0,"02h28m25.99s",37.1082770,,,,"-25d05m50.38s",-25.0973290,,,,30.3330000,0.181,-0.181,1,0,10.1420000,0.179,-0.179,1,0,2459116.1478510,0.001080,-0.001080,1,0,0.5568095,0.0000089,-0.0000089,1,0,0.9712066,0.0828077,-0.0828077,1,0,45140.5350425,3374.4705000,-3374.4705000,1,0,9.6870229,0.6701487,-0.6701487,1,0,235.6927628,,,,,999.3239856,,,,,277.4040000,7.8810000,-7.8810000,1,0,3116.0000000,101.0000000,-101.0000000,1,0,5.0604300,0.5629870,-0.5629870,1,0,0.4397380,0.0167967,-0.0167967,1,0,,"2018-11-30 22:06:24","2021-12-01 16:02:01","2025-09-28 22:48:44"
162802770,"2641.01","TOI-2641.01","2641","162802770.01",1,"CP",11.1897000,0.006,-0.006,1,0,"11h24m31.29s",171.1303720,,,,"-42d43m55.7s",-42.7321390,,,,-32.5340000,0.038,-0.038,1,0,-9.8230000,0.032,-0.032,1,0,2459283.4041030,0.000834,-0.000834,1,0,4.8809640,0.0000099,-0.0000099,1,0,1.6120362,0.1002447,-0.1002447,1,0,3385.5526856,256.1717000,-256.1717000,1,0,9.7354897,3.3246431,-3.3246431,1,0,626.1274546,,,,,1275.8083387,,,,,344.0450000,3.3105000,-3.3105000,1,0,6309.0000000,130.5750000,-130.5750000,1,0,4.3229800,0.0841433,-0.0841433,1,0,1.2713200,0.0568342,-0.0568342,1,0,,"2021-04-29 22:53:08","2024-02-15 10:08:02","2025-09-28 22:48:44"
164767175,"266.01","TOI-266.01","266","164767175.01",1,"CP",9.4566100,0.006,-0.006,1,0,"01h44m50.22s",26.2092530,,,,"-18d24m04.98s",-18.4013840,,,,-87.0670000,0.071,-0.071,1,0,-110.7080000,0.053,-0.053,1,0,2458382.3338400,0.002047,-0.002047,1,0,10.7510107,0.0000514,-0.0000514,1,0,2.9434240,0.6060479,-0.6060479,1,0,638.0928566,61.7925400,-61.7925400,1,0,2.3581827,1.7880001,-1.7880001,1,0,90.8412638,,,,,787.3911722,,,,,101.6940000,0.4190000,-0.4190000,1,0,5784.0000000,55.0000000,-55.0000000,1,0,4.4380000,,,1,0,0.9189170,0.0420301,-0.0420301,1,0,,"2018-11-30 22:06:24","2025-04-21 12:03:49","2025-09-28 22:48:44"
164767175,"266.02","TOI-266.02","266","164767175.02",2,"CP",9.4566100,0.006,-0.006,1,0,"01h44m50.22s",26.2092530,,,,"-18d24m04.98s",-18.4013840,,,,-87.0670000,0.071,-0.071,1,0,-110.7080000,0.053,-0.053,1,0,2458392.1049740,0.004409,-0.004409,1,0,6.1913200,0.0034820,-0.0034820,1,0,3.4164000,1.1618660,-1.1618660,1,0,345.2402640,62.7888600,-62.7888600,1,0,1.7593710,2.8747770,-2.8747770,1,0,219.1278279,,,,,981.2826790,,,,,101.6940000,0.4190000,-0.4190000,1,0,5784.0000000,55.0000000,-55.0000000,1,0,4.4380000,,,1,0,0.9295570,0.0919100,-0.0919100,1,0,,"2018-11-30 22:06:24","2024-09-09 10:08:01","2025-09-28 22:48:44"
348835438,"2669.01","TOI-2669.01","2669","348835438.01",1,"CP",9.9917000,0.007,-0.007,1,0,"08h58m53.43s",134.7226450,,,,"-13d18m45.28s",-13.3125790,,,,18.6810000,0.062,-0.062,1,0,-11.1170000,0.060,-0.060,1,0,2459985.6041570,0.005585,-0.005585,1,0,6.2034960,0.0000390,-0.0000390,1,0,5.7150000,1.1420000,-1.1420000,1,0,810.0000000,40.4389000,-40.4389000,1,0,9.9373500,,,1,0,375.5540000,,,,,1226.0000000,,,,,393.4430000,6.3565000,-6.3565000,1,0,4859.0000000,122.0000000,-122.0000000,1,0,,,,1,0,3.9800000,,,1,0,,"2021-05-06 23:22:42","2023-03-10 16:02:01","2025-09-28 22:48:44"
220479565,"269.01","TOI-269.01","269","220479565.01",1,"CP",12.2958000,0.007,-0.007,1,0,"05h03m23.11s",75.8462830,,,,"-54d10m39.8s",-54.1777210,,,,26.4720000,0.043,-0.043,1,0,-120.7500000,0.043,-0.043,1,0,2458381.8455490,0.000243,-0.000243,1,0,3.6977167,0.0000022,-0.0000022,1,0,0.9308263,0.0725687,-0.0725687,1,0,4755.6707294,122.9387600,-122.9387600,1,0,2.9420440,0.2132582,-0.2132582,1,0,19.1944226,,,,,533.8429511,,,,,57.0225000,0.0756500,-0.0756500,1,0,3607.0000000,,,1,0,4.4380000,,,1,0,0.3979240,0.0119470,-0.0119470,1,0,,"2019-05-17 18:40:33","2024-02-13 10:08:02","2025-09-28 22:48:44"
259377017,"270.01","TOI-270.01","270","259377017.01",1,"CP",10.4981000,0.007,-0.007,1,0,"04h33m39.86s",68.4160800,,,,"-51d57m26.62s",-51.9573940,,,,82.9440000,0.050,-0.050,1,0,-269.7550000,0.051,-0.051,1,0,2459198.9614540,0.000528,-0.000528,1,0,5.6605693,0.0000039,-0.0000039,1,0,1.6631704,0.0528961,-0.0528961,1,0,3856.1060852,66.0978200,-66.0978200,1,0,2.4070872,0.1197317,-0.1197317,1,0,9.9407408,,,,,452.8709226,,,,,22.4793000,0.0135500,-0.0135500,1,0,3551.0000000,74.0000000,-74.0000000,1,0,4.8398200,0.3829630,-0.3829630,1,0,0.3743580,0.0114957,-0.0114957,1,0,,"2019-05-17 18:40:33","2024-09-06 10:08:02","2025-09-28 22:48:44"
259377017,"270.02","TOI-270.02","270","259377017.02",2,"CP",10.4981000,0.007,-0.007,1,0,"04h33m39.86s",68.4160800,,,,"-51d57m26.62s",-51.9573940,,,,82.9440000,0.050,-0.050,1,0,-269.7550000,0.051,-0.051,1,0,2458389.6793360,0.000585,-0.000585,1,0,11.3795653,0.0000151,-0.0000151,1,0,2.2350305,0.0761500,-0.0761500,1,0,3147.0461739,76.1777340,-76.1777340,1,0,2.2539464,0.1026034,-0.1026034,1,0,3.9180021,,,,,358.8276630,,,,,22.4793000,0.0135500,-0.0135500,1,0,3551.0000000,74.0000000,-74.0000000,1,0,4.8398200,0.3829630,-0.3829630,1,0,0.3743580,0.0114957,-0.0114957,1,0,,"2019-05-17 18:40:33","2021-10-29 12:59:15","2025-09-28 22:48:44"
259377017,"270.03","TOI-270.03","270","259377017.03",3,"CP",10.4981000,0.007,-0.007,1,0,"04h33m39.86s",68.4160800,,,,"-51d57m26.62s",-51.9573940,,,,82.9440000,0.050,-0.050,1,0,-269.7550000,0.051,-0.051,1,0,2458383.7332140,0.000708,-0.000708,1,0,3.3601377,0.0000086,-0.0000086,1,0,1.4132450,0.3052912,-0.3052912,1,0,972.9589363,58.7866330,-58.7866330,1,0,1.1843718,0.7376670,-0.7376670,1,0,19.9261226,,,,,538.8593825,,,,,22.4793000,0.0135500,-0.0135500,1,0,3551.0000000,74.0000000,-74.0000000,1,0,4.8398200,0.3829630,-0.3829630,1,0,0.3743580,0.0114957,-0.0114957,1,0,,"2019-05-17 18:40:33","2021-10-29 12:59:15","2025-09-28 22:48:44"
332534326,"2714.01","TOI-2714.01","2714","332534326.01",1,"CP",12.7979000,0.007,-0.007,1,0,"04h05m36.3s",61.4012480,,,,"-14d55m36.29s",-14.9267460,,,,11.3180000,0.026,-0.026,1,0,4.9760000,0.024,-0.024,1,0,2459168.9487980,0.001011,-0.001011,1,0,2.4993895,0.0000045,-0.0000045,1,0,2.9900000,0.1010000,-0.1010000,1,0,10610.0000000,1.9097100,-1.9097100,1,0,12.9239000,0.6902670,-0.6902670,1,0,945.5500000,,,,,1544.0000000,,,,,597.8730000,7.7860000,-7.7860000,1,0,5737.0000000,124.0000000,-124.0000000,1,0,4.2800000,0.0800000,-0.0800000,1,0,1.2100000,0.0600000,-0.0600000,1,0,,"2021-06-03 21:39:02","2025-04-21 12:03:49","2025-09-28 22:48:44"
176314383,"2719.01","TOI-2719.01","2719","176314383.01",1,"CP",12.0676000,0.007,-0.007,1,0,"04h46m13.19s",71.5549450,,,,"-00d48m17.54s",-0.8048720,,,,15.3420000,0.073,-0.073,1,0,-11.8900000,0.054,-0.054,1,0,2459197.6368180,0.006075,-0.006075,1,0,3.3759446,0.0000503,-0.0000503,1,0,3.5380000,0.5170000,-0.5170000,1,0,1270.0000000,2.9616700,-2.9616700,1,0,6.0354800,0.4683170,-0.4683170,1,0,874.2900000,,,,,1514.0000000,,,,,588.3680000,12.4670000,-12.4670000,1,0,5701.0000000,131.2000000,-131.2000000,1,0,3.9900000,0.0800000,-0.0800000,1,0,1.6900000,0.1000000,-0.1000000,1,0,,"2021-06-03 21:39:03","2025-08-09 12:03:57","2025-09-28 22:48:44"
443556801,"2768.01","TOI-2768.01","2768","443556801.01",1,"CP",11.3676000,0.006,-0.006,1,0,"06h37m27.39s",99.3641340,,,,"-15d28m52.33s",-15.4812030,,,,-82.7190000,0.053,-0.053,1,0,85.1360000,0.058,-0.058,1,0,2459225.6466340,0.001749,-0.001749,1,0,1.5080197,0.0000049,-0.0000049,1,0,1.0320000,0.1670000,-0.1670000,1,0,1790.0000000,4.6567500,-4.6567500,1,0,3.0128700,0.3512650,-0.3512650,1,0,89.0458000,,,,,855.0000000,,,,,78.4525000,0.1883000,-0.1883000,1,0,4008.0000000,130.4000000,-130.4000000,1,0,4.6000000,0.1200000,-0.1200000,1,0,0.6600000,0.0700000,-0.0700000,1,0,,"2021-06-03 22:07:25","2025-04-21 12:03:49","2025-09-28 22:48:44"
439456714,"277.01","TOI-277.01","277","439456714.01",1,"CP",11.7315000,0.007,-0.007,1,0,"01h16m18.41s",19.0766980,,,,"-20d57m11.8s",-20.9532770,,,,-115.4320000,0.067,-0.067,1,0,-249.1770000,0.049,-0.049,1,0,2458385.0363120,0.000796,-0.000796,1,0,3.9934418,0.0000083,-0.0000083,1,0,1.9693065,0.1126487,-0.1126487,1,0,5801.8957159,256.1085500,-256.1085500,1,0,4.2556645,0.2432962,-0.2432962,1,0,28.2359721,,,,,587.9229796,,,,,64.6692000,0.1382500,-0.1382500,1,0,3748.0000000,64.0000000,-64.0000000,1,0,4.7573000,0.3435540,-0.3435540,1,0,0.5231130,0.0156180,-0.0156180,1,0,,"2018-11-30 22:06:26","2023-03-03 12:03:04","2025-09-28 22:48:44"
220076110,"2796.01","TOI-2796.01","2796","220076110.01",1,"CP",11.9160000,0.022,-0.022,1,0,"05h36m36.65s",84.1527190,,,,"+00d53m46.6s",0.8962790,,,,2.6400000,0.104,-0.104,1,0,2.6290000,0.085,-0.085,1,0,2459189.9779400,0.000652,-0.000652,1,0,4.8084980,0.0000063,-0.0000063,1,0,1.4050000,0.2440000,-0.2440000,1,0,11010.0000000,10.9882000,-10.9882000,1,0,15.0839000,1.6587600,-1.6587600,1,0,67.1926000,,,,,797.0000000,,,,,350.3430000,5.9195000,-5.9195000,1,0,5449.5000000,227.7000000,-227.7000000,1,0,4.1300000,0.1200000,-0.1200000,1,0,1.3800000,0.1400000,-0.1400000,1,0,,"2021-06-03 22:07:29","2024-08-22 10:08:01","2025-09-28 22:48:44"
124379043,"2803.01","TOI-2803.01","2803","124379043.01",1,"CP",12.0753000,0.006,-0.006,1,0,"06h12m27.54s",93.1147400,,,,"-23d29m32.99s",-23.4924960,,,,0.7900000,0.026,-0.026,1,0,11.8770000,0.041,-0.041,1,0,2459227.3086650,0.000320,-0.000320,1,0,1.9622920,0.0000014,-0.0000014,1,0,2.9350000,0.0610000,-0.0610000,1,0,20910.0000000,1.0725800,-1.0725800,1,0,17.4523000,0.8244290,-0.8244290,1,0,2085.5900000,,,,,1882.0000000,,,,,494.8180000,6.5620000,-6.5620000,1,0,6384.0000000,128.7000000,-128.7000000,1,0,4.4100000,0.0800000,-0.0800000,1,0,1.1600000,0.0500000,-0.0500000,1,0,,"2021-06-03 22:07:30","2024-08-22 10:08:01","2025-09-28 22:48:44"
151483286,"2818.01","TOI-2818.01","2818","151483286.01",1,"CP",11.3944000,0.006,-0.006,1,0,"07h56m14.36s",119.0598180,,,,"-35d07m00.16s",-35.1167100,,,,-6.1040000,0.038,-0.038,1,0,-9.0170000,0.043,-0.043,1,0,2459245.6320190,0.000445,-0.000445,1,0,4.0397189,0.0000031,-0.0000031,1,0,3.6550000,0.0610000,-0.0610000,1,0,15110.0000000,0.8959030,-0.8959030,1,0,14.2282000,0.6343530,-0.6343530,1,0,876.8460000,,,,,1515.0000000,,,,,312.6740000,2.2490000,-2.2490000,1,0,5758.5000000,127.9000000,-127.9000000,1,0,4.2700000,2.0100000,-2.0100000,1,0,1.1400000,0.0500000,-0.0500000,1,0,,"2021-06-04 00:47:24","2024-08-22 10:08:01","2025-09-28 22:48:44"
29781292,"282.01","TOI-282.01","282","29781292.01",1,"CP",8.9387000,0.006,-0.006,1,0,"04h20m57.19s",65.2383070,,,,"-68d06m09.68s",-68.1026880,,,,22.0280000,0.039,-0.039,1,0,-10.4010000,0.043,-0.043,1,0,2460129.2863130,0.007451,-0.007451,1,0,56.0045056,0.0002073,-0.0002073,1,0,10.4337079,0.2073730,-0.2073730,1,0,767.9192527,17.1715470,-17.1715470,1,0,4.6074444,0.2203692,-0.2203692,1,0,29.9535327,,,,,596.6666471,,,,,139.6110000,0.4280000,-0.4280000,1,0,6321.0000000,196.0000000,-196.0000000,1,0,4.2243600,0.2957550,-0.2957550,1,0,1.4118900,0.0640704,-0.0640704,1,0,,"2019-05-07 17:42:35","2023-11-16 16:02:02","2025-09-28 22:48:44"
29781292,"282.03","TOI-282.03","282","29781292.03",3,"CP",8.9387000,0.006,-0.006,1,0,"04h20m57.19s",65.2383070,,,,"-68d06m09.68s",-68.1026880,,,,22.0280000,0.039,-0.039,1,0,-10.4010000,0.043,-0.043,1,0,2458355.6487260,0.005979,-0.005979,1,0,84.2607645,0.0008756,-0.0008756,1,0,10.9250590,0.4659072,-0.4659072,1,0,440.1660616,21.9591370,-21.9591370,1,0,3.4359102,0.2032539,-0.2032539,1,0,17.3744666,,,,,520.7120401,,,,,139.6110000,0.4280000,-0.4280000,1,0,6321.0000000,196.0000000,-196.0000000,1,0,4.2243600,0.2957550,-0.2957550,1,0,1.4118900,0.0640704,-0.0640704,1,0,,"2019-06-06 20:53:59","2024-02-13 10:08:02","2025-09-28 22:48:44"
29781292,"282.04","TOI-282.04","282","29781292.04",4,"CP",8.9387000,0.006,-0.006,1,0,"04h20m57.19s",65.2383070,,,,"-68d06m09.68s",-68.1026880,,,,22.0280000,0.039,-0.039,1,0,-10.4010000,0.043,-0.043,1,0,2460176.0955600,0.006424,-0.006424,1,0,22.8909855,0.0001340,-0.0001340,1,0,2.4656570,0.2757411,-0.2757411,1,0,253.4100012,18.2185670,-18.2185670,1,0,2.5594629,0.3447950,-0.3447950,1,0,98.7475477,,,,,803.9912632,,,,,139.6110000,0.4280000,-0.4280000,1,0,6321.0000000,196.0000000,-196.0000000,1,0,4.2243600,0.2957550,-0.2957550,1,0,1.4118900,0.0640704,-0.0640704,1,0,,"2021-10-21 22:15:40","2023-11-16 16:02:02","2025-09-28 22:48:44"
178162579,"2842.01","TOI-2842.01","2842","178162579.01",1,"CP",12.0327000,0.006,-0.006,1,0,"07h12m10.61s",108.0442070,,,,"-10d38m21.62s",-10.6393400,,,,3.1390000,0.063,-0.063,1,0,4.1230000,0.062,-0.062,1,0,2459225.4496030,0.001103,-0.001103,1,0,3.5514016,0.0000087,-0.0000087,1,0,2.2070000,0.2420000,-0.2420000,1,0,8480.0000000,7.1166200,-7.1166200,1,0,11.8731000,0.7004690,-0.7004690,1,0,342.1190000,,,,,1198.0000000,,,,,460.9950000,7.5960000,-7.5960000,1,0,6019.0000000,143.3000000,-143.3000000,1,0,4.2900000,0.0800000,-0.0800000,1,0,1.2600000,0.0600000,-0.0600000,1,0,,"2021-06-04 00:47:27","2024-08-22 10:08:01","2025-09-28 22:48:44"
